"country_of_origin" "count" "highest_score" "lowest_score" "mean_score" "long" "lat" "group" "order" "subregion"
"2657" "China" 16 87.25 78 82.9275 119.169326782227 25.355712890625 31 2687 NA
"2658" "China" 16 87.25 78 82.9275 119.243560791016 25.3070316314697 31 2688 NA
"2659" "China" 16 87.25 78 82.9275 119.285552978516 25.2322273254395 31 2689 NA
"2660" "China" 16 87.25 78 82.9275 119.235542297363 25.2059574127197 31 2690 NA
"2661" "China" 16 87.25 78 82.9275 119.024612426758 25.2234382629395 31 2691 NA
"2662" "China" 16 87.25 78 82.9275 118.9775390625 25.2092761993408 31 2692 NA
"2663" "China" 16 87.25 78 82.9275 118.914451599121 25.1268062591553 31 2693 NA
"2664" "China" 16 87.25 78 82.9275 118.955665588379 25.0047855377197 31 2694 NA
"2665" "China" 16 87.25 78 82.9275 118.909088134766 24.9289054870605 31 2695 NA
"2666" "China" 16 87.25 78 82.9275 118.822067260742 24.9111328125 31 2696 NA
"2667" "China" 16 87.25 78 82.9275 118.707511901855 24.8498039245605 31 2697 NA
"2668" "China" 16 87.25 78 82.9275 118.636917114258 24.8355464935303 31 2698 NA
"2669" "China" 16 87.25 78 82.9275 118.640235900879 24.80908203125 31 2699 NA
"2670" "China" 16 87.25 78 82.9275 118.691802978516 24.7823238372803 31 2700 NA
"2671" "China" 16 87.25 78 82.9275 118.719139099121 24.7461433410645 31 2701 NA
"2672" "China" 16 87.25 78 82.9275 118.657035827637 24.6214351654053 31 2702 NA
"2673" "China" 16 87.25 78 82.9275 118.560348510742 24.5803718566895 31 2703 NA
"2674" "China" 16 87.25 78 82.9275 118.412010192871 24.6007328033447 31 2704 NA
"2675" "China" 16 87.25 78 82.9275 118.295310974121 24.57275390625 31 2705 NA
"2676" "China" 16 87.25 78 82.9275 118.194526672363 24.6258296966553 31 2706 NA
"2677" "China" 16 87.25 78 82.9275 118.087112426758 24.6270027160645 31 2707 NA
"2678" "China" 16 87.25 78 82.9275 118.013862609863 24.5599117279053 31 2708 NA
"2679" "China" 16 87.25 78 82.9275 118.005958557129 24.4819831848145 31 2709 NA
"2680" "China" 16 87.25 78 82.9275 117.93505859375 24.4742183685303 31 2710 NA
"2681" "China" 16 87.25 78 82.9275 117.896881103516 24.4798336029053 31 2711 NA
"2682" "China" 16 87.25 78 82.9275 117.842674255371 24.4743156433105 31 2712 NA
"2683" "China" 16 87.25 78 82.9275 117.848251342773 24.4324703216553 31 2713 NA
"2684" "China" 16 87.25 78 82.9275 117.878997802734 24.3958988189697 31 2714 NA
"2685" "China" 16 87.25 78 82.9275 118.024223327637 24.3796405792236 31 2715 NA
"2686" "China" 16 87.25 78 82.9275 118.050582885742 24.3271484375 31 2716 NA
"2687" "China" 16 87.25 78 82.9275 118.056053161621 24.24609375 31 2717 NA
"2688" "China" 16 87.25 78 82.9275 117.904106140137 24.1064453125 31 2718 NA
"2689" "China" 16 87.25 78 82.9275 117.839447021484 24.0123043060303 31 2719 NA
"2690" "China" 16 87.25 78 82.9275 117.74169921875 24.0147953033447 31 2720 NA
"2691" "China" 16 87.25 78 82.9275 117.667877197266 23.9392585754395 31 2721 NA
"2692" "China" 16 87.25 78 82.9275 117.628219604492 23.8367195129395 31 2722 NA
"2693" "China" 16 87.25 78 82.9275 117.579193115234 23.8569812774658 31 2723 NA
"2694" "China" 16 87.25 78 82.9275 117.466415405273 23.840576171875 31 2724 NA
"2695" "China" 16 87.25 78 82.9275 117.43310546875 23.7916984558105 31 2725 NA
"2696" "China" 16 87.25 78 82.9275 117.459571838379 23.771484375 31 2726 NA
"2697" "China" 16 87.25 78 82.9275 117.462203979492 23.7362308502197 31 2727 NA
"2698" "China" 16 87.25 78 82.9275 117.4169921875 23.6209945678711 31 2728 NA
"2699" "China" 16 87.25 78 82.9275 117.36767578125 23.588623046875 31 2729 NA
"2700" "China" 16 87.25 78 82.9275 117.3466796875 23.6357421875 31 2730 NA
"2701" "China" 16 87.25 78 82.9275 117.330764770508 23.7087879180908 31 2731 NA
"2702" "China" 16 87.25 78 82.9275 117.290824890137 23.71435546875 31 2732 NA
"2703" "China" 16 87.25 78 82.9275 117.225006103516 23.6470222473145 31 2733 NA
"2704" "China" 16 87.25 78 82.9275 117.148139953613 23.5987796783447 31 2734 NA
"2705" "China" 16 87.25 78 82.9275 117.082511901855 23.5787582397461 31 2735 NA
"2706" "China" 16 87.25 78 82.9275 117.032821655273 23.6234378814697 31 2736 NA
"2707" "China" 16 87.25 78 82.9275 116.910636901855 23.6466808319092 31 2737 NA
"2708" "China" 16 87.25 78 82.9275 116.860946655273 23.4530773162842 31 2738 NA
"2709" "China" 16 87.25 78 82.9275 116.759567260742 23.3825187683105 31 2739 NA
"2710" "China" 16 87.25 78 82.9275 116.712112426758 23.3604984283447 31 2740 NA
"2711" "China" 16 87.25 78 82.9275 116.629402160645 23.3538570404053 31 2741 NA
"2712" "China" 16 87.25 78 82.9275 116.682319641113 23.327392578125 31 2742 NA
"2713" "China" 16 87.25 78 82.9275 116.698822021484 23.2777824401855 31 2743 NA
"2714" "China" 16 87.25 78 82.9275 116.669136047363 23.2281742095947 31 2744 NA
"2715" "China" 16 87.25 78 82.9275 116.58642578125 23.21826171875 31 2745 NA
"2716" "China" 16 87.25 78 82.9275 116.538284301758 23.1796875 31 2746 NA
"2717" "China" 16 87.25 78 82.9275 116.519828796387 23.006591796875 31 2747 NA
"2718" "China" 16 87.25 78 82.9275 116.470710754395 22.9458999633789 31 2748 NA
"2719" "China" 16 87.25 78 82.9275 116.345512390137 22.9410648345947 31 2749 NA
"2720" "China" 16 87.25 78 82.9275 116.251853942871 22.9813480377197 31 2750 NA
"2721" "China" 16 87.25 78 82.9275 116.222076416016 22.9495601654053 31 2751 NA
"2722" "China" 16 87.25 78 82.9275 116.206352233887 22.9186515808105 31 2752 NA
"2723" "China" 16 87.25 78 82.9275 116.157417297363 22.887451171875 31 2753 NA
"2724" "China" 16 87.25 78 82.9275 116.062606811523 22.8791007995605 31 2754 NA
"2725" "China" 16 87.25 78 82.9275 115.852149963379 22.8015613555908 31 2755 NA
"2726" "China" 16 87.25 78 82.9275 115.755859375 22.8239250183105 31 2756 NA
"2727" "China" 16 87.25 78 82.9275 115.640426635742 22.8534183502197 31 2757 NA
"2728" "China" 16 87.25 78 82.9275 115.561134338379 22.82470703125 31 2758 NA
"2729" "China" 16 87.25 78 82.9275 115.53466796875 22.7651863098145 31 2759 NA
"2730" "China" 16 87.25 78 82.9275 115.498336791992 22.7188472747803 31 2760 NA
"2731" "China" 16 87.25 78 82.9275 115.382522583008 22.7188472747803 31 2761 NA
"2732" "China" 16 87.25 78 82.9275 115.289947509766 22.7759761810303 31 2762 NA
"2733" "China" 16 87.25 78 82.9275 115.19580078125 22.8172855377197 31 2763 NA
"2734" "China" 16 87.25 78 82.9275 115.091499328613 22.7816886901855 31 2764 NA
"2735" "China" 16 87.25 78 82.9275 115.012107849121 22.7089366912842 31 2765 NA
"2736" "China" 16 87.25 78 82.9275 114.914451599121 22.6846179962158 31 2766 NA
"2737" "China" 16 87.25 78 82.9275 114.896392822266 22.6395015716553 31 2767 NA
"2738" "China" 16 87.25 78 82.9275 114.853813171387 22.6167964935303 31 2768 NA
"2739" "China" 16 87.25 78 82.9275 114.750389099121 22.6263179779053 31 2769 NA
"2740" "China" 16 87.25 78 82.9275 114.711128234863 22.7387199401855 31 2770 NA
"2741" "China" 16 87.25 78 82.9275 114.651664733887 22.7552738189697 31 2771 NA
"2742" "China" 16 87.25 78 82.9275 114.5927734375 22.6984386444092 31 2772 NA
"2743" "China" 16 87.25 78 82.9275 114.571968078613 22.654052734375 31 2773 NA
"2744" "China" 16 87.25 78 82.9275 114.54443359375 22.62060546875 31 2774 NA
"2745" "China" 16 87.25 78 82.9275 114.55419921875 22.5289058685303 31 2775 NA
"2746" "China" 16 87.25 78 82.9275 114.496185302734 22.5270519256592 31 2776 NA
"2747" "China" 16 87.25 78 82.9275 114.420112609863 22.583251953125 31 2777 NA
"2748" "China" 16 87.25 78 82.9275 114.340621948242 22.5932121276855 31 2778 NA
"2749" "China" 16 87.25 78 82.9275 114.266021728516 22.5409660339355 31 2779 NA
"2750" "China" 16 87.25 78 82.9275 114.228218078613 22.553955078125 31 2780 NA
"2751" "China" 16 87.25 78 82.9275 114.188179016113 22.5649890899658 31 2781 NA
"2752" "China" 16 87.25 78 82.9275 114.122848510742 22.5649890899658 31 2782 NA
"2753" "China" 16 87.25 78 82.9275 114.097854614258 22.55126953125 31 2783 NA
"2754" "China" 16 87.25 78 82.9275 114.050392150879 22.54296875 31 2784 NA
"2755" "China" 16 87.25 78 82.9275 114.018257141113 22.5144538879395 31 2785 NA
"2756" "China" 16 87.25 78 82.9275 114.015434265137 22.5119132995605 31 2786 NA
"2757" "China" 16 87.25 78 82.9275 113.93115234375 22.5310535430908 31 2787 NA
"2758" "China" 16 87.25 78 82.9275 113.828315734863 22.6072254180908 31 2788 NA
"2759" "China" 16 87.25 78 82.9275 113.754493713379 22.733642578125 31 2789 NA
"2760" "China" 16 87.25 78 82.9275 113.6611328125 22.8016586303711 31 2790 NA
"2761" "China" 16 87.25 78 82.9275 113.61962890625 22.8614253997803 31 2791 NA
"2762" "China" 16 87.25 78 82.9275 113.603416442871 22.9688968658447 31 2792 NA
"2763" "China" 16 87.25 78 82.9275 113.586326599121 23.02001953125 31 2793 NA
"2764" "China" 16 87.25 78 82.9275 113.592185974121 23.0769538879395 31 2794 NA
"2765" "China" 16 87.25 78 82.9275 113.620513916016 23.1274909973145 31 2795 NA
"2766" "China" 16 87.25 78 82.9275 113.519721984863 23.1020984649658 31 2796 NA
"2767" "China" 16 87.25 78 82.9275 113.4453125 23.0550785064697 31 2797 NA
"2768" "China" 16 87.25 78 82.9275 113.460350036621 22.9957027435303 31 2798 NA
"2769" "China" 16 87.25 78 82.9275 113.44189453125 22.9405765533447 31 2799 NA
"2770" "China" 16 87.25 78 82.9275 113.3310546875 22.9120121002197 31 2800 NA
"2771" "China" 16 87.25 78 82.9275 113.337799072266 22.8888168334961 31 2801 NA
"2772" "China" 16 87.25 78 82.9275 113.344825744629 22.8645992279053 31 2802 NA
"2773" "China" 16 87.25 78 82.9275 113.432029724121 22.7894039154053 31 2803 NA
"2774" "China" 16 87.25 78 82.9275 113.449806213379 22.7261219024658 31 2804 NA
"2775" "China" 16 87.25 78 82.9275 113.484764099121 22.6923828125 31 2805 NA
"2776" "China" 16 87.25 78 82.9275 113.553031921387 22.5940418243408 31 2806 NA
"2777" "China" 16 87.25 78 82.9275 113.551467895508 22.4041500091553 31 2807 NA
"2778" "China" 16 87.25 78 82.9275 113.5888671875 22.3504886627197 31 2808 NA
"2779" "China" 16 87.25 78 82.9275 113.576461791992 22.2972660064697 31 2809 NA
"2780" "China" 16 87.25 78 82.9275 113.549125671387 22.2251949310303 31 2810 NA
"2781" "China" 16 87.25 78 82.9275 113.546775817871 22.22412109375 31 2811 NA
"2782" "China" 16 87.25 78 82.9275 113.527053833008 22.2459487915039 31 2812 NA
"2783" "China" 16 87.25 78 82.9275 113.494140625 22.2415523529053 31 2813 NA
"2784" "China" 16 87.25 78 82.9275 113.481048583984 22.2174797058105 31 2814 NA
"2785" "China" 16 87.25 78 82.9275 113.478904724121 22.195556640625 31 2815 NA
"2786" "China" 16 87.25 78 82.9275 113.473434448242 22.1944332122803 31 2816 NA
"2787" "China" 16 87.25 78 82.9275 113.415718078613 22.1783695220947 31 2817 NA
"2788" "China" 16 87.25 78 82.9275 113.367385864258 22.1648426055908 31 2818 NA
"2789" "China" 16 87.25 78 82.9275 113.327735900879 22.1454105377197 31 2819 NA
"2790" "China" 16 87.25 78 82.9275 113.266403198242 22.0887699127197 31 2820 NA
"2791" "China" 16 87.25 78 82.9275 113.149024963379 22.0750007629395 31 2821 NA
"2792" "China" 16 87.25 78 82.9275 113.088768005371 22.2079582214355 31 2822 NA
"2793" "China" 16 87.25 78 82.9275 113.008201599121 22.1193351745605 31 2823 NA
"2794" "China" 16 87.25 78 82.9275 112.983787536621 21.938232421875 31 2824 NA
"2795" "China" 16 87.25 78 82.9275 112.953903198242 21.9073238372803 31 2825 NA
"2796" "China" 16 87.25 78 82.9275 112.90380859375 21.8814449310303 31 2826 NA
"2797" "China" 16 87.25 78 82.9275 112.80859375 21.9446296691895 31 2827 NA
"2798" "China" 16 87.25 78 82.9275 112.725387573242 21.90234375 31 2828 NA
"2799" "China" 16 87.25 78 82.9275 112.660736083984 21.8594722747803 31 2829 NA
"2800" "China" 16 87.25 78 82.9275 112.634078979492 21.8198719024658 31 2830 NA
"2801" "China" 16 87.25 78 82.9275 112.586334228516 21.77685546875 31 2831 NA
"2802" "China" 16 87.25 78 82.9275 112.494728088379 21.8183097839355 31 2832 NA
"2803" "China" 16 87.25 78 82.9275 112.421287536621 21.880615234375 31 2833 NA
"2804" "China" 16 87.25 78 82.9275 112.439453125 21.9273433685303 31 2834 NA
"2805" "China" 16 87.25 78 82.9275 112.429298400879 21.9581050872803 31 2835 NA
"2806" "China" 16 87.25 78 82.9275 112.396087646484 21.9813461303711 31 2836 NA
"2807" "China" 16 87.25 78 82.9275 112.359664916992 21.97802734375 31 2837 NA
"2808" "China" 16 87.25 78 82.9275 112.37744140625 21.91748046875 31 2838 NA
"2809" "China" 16 87.25 78 82.9275 112.389747619629 21.8012218475342 31 2839 NA
"2810" "China" 16 87.25 78 82.9275 112.3564453125 21.767578125 31 2840 NA
"2811" "China" 16 87.25 78 82.9275 112.304985046387 21.74169921875 31 2841 NA
"2812" "China" 16 87.25 78 82.9275 112.193359375 21.7631340026855 31 2842 NA
"2813" "China" 16 87.25 78 82.9275 112.1171875 21.8064937591553 31 2843 NA
"2814" "China" 16 87.25 78 82.9275 112.025199890137 21.843017578125 31 2844 NA
"2815" "China" 16 87.25 78 82.9275 111.943946838379 21.8496589660645 31 2845 NA
"2816" "China" 16 87.25 78 82.9275 111.926467895508 21.7762680053711 31 2846 NA
"2817" "China" 16 87.25 78 82.9275 111.873435974121 21.7171382904053 31 2847 NA
"2818" "China" 16 87.25 78 82.9275 111.824607849121 21.7097644805908 31 2848 NA
"2819" "China" 16 87.25 78 82.9275 111.775978088379 21.71923828125 31 2849 NA
"2820" "China" 16 87.25 78 82.9275 111.7119140625 21.6552238464355 31 2850 NA
"2821" "China" 16 87.25 78 82.9275 111.681640625 21.6084957122803 31 2851 NA
"2822" "China" 16 87.25 78 82.9275 111.602737426758 21.55908203125 31 2852 NA
"2823" "China" 16 87.25 78 82.9275 111.392379760742 21.5351066589355 31 2853 NA
"2824" "China" 16 87.25 78 82.9275 111.319137573242 21.4861316680908 31 2854 NA
"2825" "China" 16 87.25 78 82.9275 111.220611572266 21.493896484375 31 2855 NA
"2826" "China" 16 87.25 78 82.9275 111.144241333008 21.4822254180908 31 2856 NA
"2827" "China" 16 87.25 78 82.9275 111.1005859375 21.4847164154053 31 2857 NA
"2828" "China" 16 87.25 78 82.9275 111.061126708984 21.510986328125 31 2858 NA
"2829" "China" 16 87.25 78 82.9275 111.016899108887 21.51171875 31 2859 NA
"2830" "China" 16 87.25 78 82.9275 110.996772766113 21.4302730560303 31 2860 NA
"2831" "China" 16 87.25 78 82.9275 110.878028869629 21.3959465026855 31 2861 NA
"2832" "China" 16 87.25 78 82.9275 110.771095275879 21.3865222930908 31 2862 NA
"2833" "China" 16 87.25 78 82.9275 110.652145385742 21.2791004180908 31 2863 NA
"2834" "China" 16 87.25 78 82.9275 110.567192077637 21.2140617370605 31 2864 NA
"2835" "China" 16 87.25 78 82.9275 110.504295349121 21.2074222564697 31 2865 NA
"2836" "China" 16 87.25 78 82.9275 110.4580078125 21.2305679321289 31 2866 NA
"2837" "China" 16 87.25 78 82.9275 110.4345703125 21.326904296875 31 2867 NA
"2838" "China" 16 87.25 78 82.9275 110.410934448242 21.338134765625 31 2868 NA
"2839" "China" 16 87.25 78 82.9275 110.3974609375 21.2477035522461 31 2869 NA
"2840" "China" 16 87.25 78 82.9275 110.374603271484 21.17236328125 31 2870 NA
"2841" "China" 16 87.25 78 82.9275 110.331153869629 21.13134765625 31 2871 NA
"2842" "China" 16 87.25 78 82.9275 110.193550109863 21.0376472473145 31 2872 NA
"2843" "China" 16 87.25 78 82.9275 110.154006958008 20.9446296691895 31 2873 NA
"2844" "China" 16 87.25 78 82.9275 110.180366516113 20.8585929870605 31 2874 NA
"2845" "China" 16 87.25 78 82.9275 110.365425109863 20.8375968933105 31 2875 NA
"2846" "China" 16 87.25 78 82.9275 110.388481140137 20.79052734375 31 2876 NA
"2847" "China" 16 87.25 78 82.9275 110.370506286621 20.7520503997803 31 2877 NA
"2848" "China" 16 87.25 78 82.9275 110.326171875 20.7199211120605 31 2878 NA
"2849" "China" 16 87.25 78 82.9275 110.313087463379 20.6716804504395 31 2879 NA
"2850" "China" 16 87.25 78 82.9275 110.511528015137 20.5182628631592 31 2880 NA
"2851" "China" 16 87.25 78 82.9275 110.517578125 20.4600086212158 31 2881 NA
"2852" "China" 16 87.25 78 82.9275 110.486915588379 20.4268550872803 31 2882 NA
"2853" "China" 16 87.25 78 82.9275 110.449516296387 20.3554210662842 31 2883 NA
"2854" "China" 16 87.25 78 82.9275 110.3447265625 20.2948246002197 31 2884 NA
"2855" "China" 16 87.25 78 82.9275 110.123146057129 20.2637195587158 31 2885 NA
"2856" "China" 16 87.25 78 82.9275 109.9384765625 20.2951164245605 31 2886 NA
"2857" "China" 16 87.25 78 82.9275 109.882522583008 20.3640613555908 31 2887 NA
"2858" "China" 16 87.25 78 82.9275 109.885841369629 20.4131355285645 31 2888 NA
"2859" "China" 16 87.25 78 82.9275 109.931640625 20.3988780975342 31 2889 NA
"2860" "China" 16 87.25 78 82.9275 109.98388671875 20.4032726287842 31 2890 NA
"2861" "China" 16 87.25 78 82.9275 109.968360900879 20.4481449127197 31 2891 NA
"2862" "China" 16 87.25 78 82.9275 109.946388244629 20.4743671417236 31 2892 NA
"2863" "China" 16 87.25 78 82.9275 109.861038208008 20.5143051147461 31 2893 NA
"2864" "China" 16 87.25 78 82.9275 109.7919921875 20.6218738555908 31 2894 NA
"2865" "China" 16 87.25 78 82.9275 109.805274963379 20.7114753723145 31 2895 NA
"2866" "China" 16 87.25 78 82.9275 109.767379760742 20.7807121276855 31 2896 NA
"2867" "China" 16 87.25 78 82.9275 109.726272583008 20.8387680053711 31 2897 NA
"2868" "China" 16 87.25 78 82.9275 109.684761047363 20.8736343383789 31 2898 NA
"2869" "China" 16 87.25 78 82.9275 109.66259765625 20.9168949127197 31 2899 NA
"2870" "China" 16 87.25 78 82.9275 109.704490661621 21.052734375 31 2900 NA
"2871" "China" 16 87.25 78 82.9275 109.681243896484 21.1316413879395 31 2901 NA
"2872" "China" 16 87.25 78 82.9275 109.760154724121 21.2283687591553 31 2902 NA
"2873" "China" 16 87.25 78 82.9275 109.779586791992 21.3374519348145 31 2903 NA
"2874" "China" 16 87.25 78 82.9275 109.921096801758 21.37646484375 31 2904 NA
"2875" "China" 16 87.25 78 82.9275 109.930763244629 21.4805660247803 31 2905 NA
"2876" "China" 16 87.25 78 82.9275 109.82958984375 21.4835929870605 31 2906 NA
"2877" "China" 16 87.25 78 82.9275 109.759376525879 21.56005859375 31 2907 NA
"2878" "China" 16 87.25 78 82.9275 109.743362426758 21.5279788970947 31 2908 NA
"2879" "China" 16 87.25 78 82.9275 109.686912536621 21.5246086120605 31 2909 NA
"2880" "China" 16 87.25 78 82.9275 109.594329833984 21.6719741821289 31 2910 NA
"2881" "China" 16 87.25 78 82.9275 109.56640625 21.6905746459961 31 2911 NA
"2882" "China" 16 87.25 78 82.9275 109.521484375 21.6934089660645 31 2912 NA
"2883" "China" 16 87.25 78 82.9275 109.544044494629 21.5379390716553 31 2913 NA
"2884" "China" 16 87.25 78 82.9275 109.435546875 21.4794921875 31 2914 NA
"2885" "China" 16 87.25 78 82.9275 109.3466796875 21.4539546966553 31 2915 NA
"2886" "China" 16 87.25 78 82.9275 109.220405578613 21.4434070587158 31 2916 NA
"2887" "China" 16 87.25 78 82.9275 109.148635864258 21.425537109375 31 2917 NA
"2888" "China" 16 87.25 78 82.9275 109.08154296875 21.4402828216553 31 2918 NA
"2889" "China" 16 87.25 78 82.9275 109.09814453125 21.4873542785645 31 2919 NA
"2890" "China" 16 87.25 78 82.9275 109.133491516113 21.5436038970947 31 2920 NA
"2891" "China" 16 87.25 78 82.9275 109.101760864258 21.5904788970947 31 2921 NA
"2892" "China" 16 87.25 78 82.9275 109.030570983887 21.6265125274658 31 2922 NA
"2893" "China" 16 87.25 78 82.9275 108.921775817871 21.6244125366211 31 2923 NA
"2894" "China" 16 87.25 78 82.9275 108.846389770508 21.6344718933105 31 2924 NA
"2895" "China" 16 87.25 78 82.9275 108.771675109863 21.6304683685303 31 2925 NA
"2896" "China" 16 87.25 78 82.9275 108.743949890137 21.6512699127197 31 2926 NA
"2897" "China" 16 87.25 78 82.9275 108.674514770508 21.7246589660645 31 2927 NA
"2898" "China" 16 87.25 78 82.9275 108.615821838379 21.7704601287842 31 2928 NA
"2899" "China" 16 87.25 78 82.9275 108.58935546875 21.8159675598145 31 2929 NA
"2900" "China" 16 87.25 78 82.9275 108.615821838379 21.868896484375 31 2930 NA
"2901" "China" 16 87.25 78 82.9275 108.59375 21.9010257720947 31 2931 NA
"2902" "China" 16 87.25 78 82.9275 108.479888916016 21.9046382904053 31 2932 NA
"2903" "China" 16 87.25 78 82.9275 108.480865478516 21.8288078308105 31 2933 NA
"2904" "China" 16 87.25 78 82.9275 108.492576599121 21.7394046783447 31 2934 NA
"2905" "China" 16 87.25 78 82.9275 108.525680541992 21.67138671875 31 2935 NA
"2906" "China" 16 87.25 78 82.9275 108.502151489258 21.6334476470947 31 2936 NA
